domain,product,attribute,column_name,business_glossary_term,type,is_primary_key,foreign_key_to,tags,value_regex,data_type,description,reference
claim,payment_schedule,reversal_reason_code,reversal_reason_code,Reversal Reason Code,STRING,,,,OVERPAYMENT|DUPLICATE|FRAUD|CLAIM_ADJUSTMENT|SYSTEM_ERROR|OTHER,transactional_data,"Code indicating the reason why the payment was reversed (e.g., overpayment identified, duplicate payment, fraud detection).",Internal Payment Processing Standards
claim,payment_schedule,scheduled_payment_amount,scheduled_payment_amount,Scheduled Payment Amount,"DECIMAL(15,2)",,,,,transactional_data,The monetary amount scheduled to be paid in this installment. Represents a portion or full amount of the total claim payment obligation.,ANSI X12 835 Healthcare Payment and Remittance Advice
claim,payment_schedule,scheduled_payment_date,scheduled_payment_date,Scheduled Payment Date,DATE,,,,^\d{4}-\d{2}-\d{2}$,transactional_data,The date on which this payment installment is scheduled to be processed and disbursed to the provider or member.,ANSI X12 835 Healthcare Payment and Remittance Advice
claim,payment_schedule,service_end_date,service_end_date,Service End Date,DATE,,,,^\d{4}-\d{2}-\d{2}$,transactional_data,The ending date of the service period for which the claim payment is being made. Used for payment period tracking and reporting.,ANSI X12 837 Healthcare Claim Transaction
claim,payment_schedule,service_start_date,service_start_date,Service Start Date,DATE,,,,^\d{4}-\d{2}-\d{2}$,transactional_data,The beginning date of the service period for which the claim payment is being made. Used for payment period tracking and reporting.,ANSI X12 837 Healthcare Claim Transaction
claim,payment_schedule,source_system,source_system,Source System,STRING,,,,FACETS|QNXT|HEALTHRULES|ORACLE_HEALTH_INSURANCE|OTHER,transactional_data,"Name of the source claims administration system from which this payment schedule record originated (e.g., Facets, QNXT, HealthRules).",Internal Data Management Standards
claim,payment_schedule,source_system_id,source_system_id,Source System Identifier,STRING,,,,,transactional_data,Unique identifier of this payment schedule record in the source claims administration system. Used for data reconciliation and traceability.,Internal Data Management Standards
claim,payment_schedule,subrogation_case_number,subrogation_case_number,Subrogation Case Number,STRING,,,,,transactional_data,Unique identifier for the subrogation case associated with this payment. Links payment to third-party liability recovery efforts.,Internal Subrogation Management Standards
claim,payment_schedule,subrogation_indicator,subrogation_indicator,Subrogation Indicator,BOOLEAN,,,,true|false,transactional_data,Boolean flag indicating whether this payment is subject to subrogation recovery from a third party liable for the members injury or illness.,"ERISA Subrogation Rules, State Subrogation Laws"
claim,payment_schedule,total_claim_amount,total_claim_amount,Total Claim Amount,"DECIMAL(15,2)",,,,,transactional_data,Total approved payment amount for the entire claim. The sum of all scheduled payment installments should equal this amount.,ANSI X12 835 Healthcare Payment and Remittance Advice
claim,payment_schedule,total_installments,total_installments,Total Installments,INT,,,,,transactional_data,Total number of payment installments planned for this claim. Used to track payment schedule completion.,Internal Payment Processing Standards
claim,procedure,procedure_id,procedure_id,Claim Procedure Identifier,BIGINT,Y,,,,reference_data,Unique identifier for the claim procedure record. Primary key for the claim procedure entity.,ANSI X12 837 Healthcare Claim
claim,procedure,add_on_code_indicator,add_on_code_indicator,Add-On Code Indicator,BOOLEAN,,,,true|false,reference_data,Flag indicating whether this is an add-on procedure code that can only be billed in conjunction with a primary procedure code.,CPT Coding Standards (AMA)
claim,procedure,age_restriction_high,age_restriction_high,Age Restriction Upper Limit,INT,,,,,reference_data,"Maximum age in years for which this procedure is typically appropriate or covered, used for claims editing and medical necessity validation.",CMS National Coverage Determinations (NCD)
claim,procedure,age_restriction_low,age_restriction_low,Age Restriction Lower Limit,INT,,,,,reference_data,"Minimum age in years for which this procedure is typically appropriate or covered, used for claims editing and medical necessity validation.",CMS National Coverage Determinations (NCD)
claim,procedure,ambulatory_payment_classification,ambulatory_payment_classification,Ambulatory Payment Classification (APC) Code,STRING,,,,^[0-9]{4}$,reference_data,The APC group assignment for outpatient hospital services under the Medicare Outpatient Prospective Payment System (OPPS).,CMS Outpatient Prospective Payment System (OPPS)
claim,procedure,anesthesia_base_units,anesthesia_base_units,Anesthesia Base Units,"DECIMAL(5,2)",,,,,reference_data,The base unit value assigned to anesthesia procedures used in calculating anesthesia reimbursement along with time units and modifying factors.,ASA Relative Value Guide
claim,procedure,assistant_surgeon_indicator,assistant_surgeon_indicator,Assistant Surgeon Allowed Indicator,BOOLEAN,,,,true|false,reference_data,Flag indicating whether an assistant surgeon is typically allowed for this procedure and eligible for separate reimbursement.,CMS Medicare Physician Fee Schedule
claim,procedure,average_wholesale_price,average_wholesale_price,Average Wholesale Price (AWP),"DECIMAL(12,2)",,,confidential,,reference_data,"The average wholesale price for drug-related procedures, used as a benchmark for pharmacy reimbursement calculations.",CMS Pharmacy Pricing Standards
claim,procedure,bilateral_indicator,bilateral_indicator,Bilateral Procedure Indicator,BOOLEAN,,,,true|false,reference_data,Flag indicating whether the procedure can be performed bilaterally (on both sides of the body) and qualifies for bilateral pricing adjustments.,CMS Medicare Physician Fee Schedule
claim,procedure,billing_unit,billing_unit,Billing Unit,STRING,,,,,reference_data,"The standard unit of measure for billing this procedure such as per visit, per hour, per session, per unit, or per dose.","CPT Coding Standards (AMA), HCPCS Coding Standards (CMS)"
claim,procedure,bundled_indicator,bundled_indicator,Bundled Payment Indicator,BOOLEAN,,,,true|false,reference_data,Flag indicating whether this procedure is included in a bundled payment arrangement and not separately reimbursable.,CMS Bundled Payment Initiatives
claim,procedure,category,category,Procedure Category,STRING,,,,,reference_data,"High-level classification of the procedure type such as Evaluation and Management, Surgery, Radiology, Laboratory, Anesthesia, Medicine, or Durable Medical Equipment (DME).",CPT Coding Standards (AMA)
claim,procedure,clinical_category,clinical_category,Clinical Category,STRING,,,,,reference_data,"Broad clinical classification of the procedure for analytics and reporting such as cardiovascular, musculoskeletal, or diagnostic imaging.",Clinical Classification Software (CCS)
claim,procedure,co_surgeon_indicator,co_surgeon_indicator,Co-Surgeon Allowed Indicator,BOOLEAN,,,,true|false,reference_data,Flag indicating whether co-surgeons are typically allowed for this procedure with separate reimbursement for each surgeon.,CMS Medicare Physician Fee Schedule
claim,procedure,code,code,Current Procedural Terminology (CPT) or Healthcare Common Procedure Coding System (HCPCS) Code,STRING,,,,^[0-9A-Z]{5}$,reference_data,The standard procedure code from CPT or HCPCS code sets used to identify medical services and procedures for billing and reimbursement.,"CPT Coding Standards (AMA), HCPCS Coding Standards (CMS)"
claim,procedure,code_type,code_type,Procedure Code Type,STRING,,,,CPT|HCPCS|CDT|ICD-10-PCS,reference_data,"The coding system classification indicating whether the code is from CPT, HCPCS, CDT (dental), or ICD-10-PCS (inpatient procedures).","ANSI X12 837 Healthcare Claim, CMS Coding Standards"
claim,procedure,commercial_covered,commercial_covered,Commercial Coverage Indicator,BOOLEAN,,,,true|false,reference_data,Flag indicating whether this procedure is typically covered under commercial health insurance plans.,Health Plan Coverage Policies
claim,procedure,conversion_factor,conversion_factor,Conversion Factor,"DECIMAL(10,4)",,,confidential,,reference_data,"The dollar amount multiplied by the total RVU to calculate the Medicare payment amount for the procedure, updated annually by CMS.",CMS Medicare Physician Fee Schedule
claim,procedure,cosmetic_indicator,cosmetic_indicator,Cosmetic Procedure Indicator,BOOLEAN,,,,true|false,reference_data,Flag indicating whether this procedure is considered cosmetic and typically not covered by health insurance unless medically necessary.,Health Plan Coverage Policies
claim,procedure,created_timestamp,created_timestamp,Record Created Timestamp,TIMESTAMP,,,,^\d{4}-\d{2}-\d{2}T\d{2}:\d{2}:\d{2}\.\d{3}[+-]\d{2}:\d{2}$,reference_data,The date and time when this procedure code record was initially created in the system.,
claim,procedure,diagnosis_related_group,diagnosis_related_group,Diagnosis Related Group (DRG) Code,STRING,,,,^[0-9]{3}$,reference_data,The DRG classification for inpatient hospital services used in the Medicare Inpatient Prospective Payment System (IPPS).,CMS Inpatient Prospective Payment System (IPPS)
claim,procedure,effective_date,effective_date,Effective Date,DATE,,,,^\d{4}-\d{2}-\d{2}$,reference_data,The date when this procedure code became valid and available for use in claims processing and billing.,"CPT Coding Standards (AMA), HCPCS Coding Standards (CMS)"
claim,procedure,experimental_indicator,experimental_indicator,Experimental or Investigational Indicator,BOOLEAN,,,,true|false,reference_data,Flag indicating whether this procedure is considered experimental or investigational and may not be covered by insurance.,Health Plan Medical Policy
claim,procedure,facility_pricing_indicator,facility_pricing_indicator,Facility Pricing Indicator,BOOLEAN,,,,true|false,reference_data,Flag indicating whether this procedure has different pricing when performed in a facility setting versus a non-facility setting.,CMS Medicare Physician Fee Schedule
